10739 0 15 12 0 12 2139 127 14 21 7 11 0 2990 2 3 218 1 35 11 24 3 73 77 0 38 12 126 3339 1567 0 0 55 150 0 30 24 114 2 0 0 0 19 0 11 1 1 3 0 0 0 3 0 0 0 5 0 0 1 0 0 0 0 0 11 2 0 1 0 2 2 5 16 0 1 3 50 8 4 0 0 1 3 0
0 8625 0 0 0 1 2 1 141 0 202 2 287 8 4 8 51 3 11 0 0 990 2 249 696 85 4651 2 5 2 19 0 0 99 1 192 121 204 2 1 0 204 75 76 28 3 0 0 4 0 62 49 0 0 0 2 1 1 0 14 0 122 1 0 0 27 3 5 0 2 37 11 1 16 182 302 1 0 1 54 0 0 9 1
0 0 36886 6 0 98 1167 382 3 137 10 4 0 159 2 8 3843 13 141 4 586 1 6775 145 0 6254 7921 675 22 76 2 0 2 82 8 1734 1237 1599 7 17 4 0 358 267 203 21 9 0 0 2 51 999 0 1 1 21 10 1 2 0 0 0 10 0 4 226 2 34 0 4 172 190 7 1 416 1502 23 0 9 0 0 0 14 13
0 0 0 28671 2 173 282 54 565 2719 9 1486 1 82 88 0 3 1 1 12781 1 0 2 3085 0 11 3 6673 144 7 0 1 11 24 3 517 3 276 35 90 4 1 56 0 32 1 76 0 0 0 0 0 119 1 41 38 32 40 263 0 54 0 11 7 1 0 0 0 127 0 0 1 229 0 0 1 401 8 3 0 0 3 3 1
0 0 0 0 3835 296 4 12 10 3 1 59 1 10 784 0 0 0 0 3 0 3 0 51 0 0 2 7 3 0 0 326 2 54 0 44 0 66 4 2121 460 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0
0 0 0 0 0 32159 2106 4572 51 8573 78 8020 21 589 1770 0 60 7 31 504 19 0 74 210 2 121 15 1263 296 26 9 220 4 201 10 666 13 986 117 2240 359 2 30 2 9 1 39 1 0 0 0 4 13 0 7 16 0 3 38 0 16 1 2 5 0 1 0 0 19 1 1 2 54 0 0 2 79 2 1 0 0 0 2 1
0 0 0 0 0 0 65361 4171 232 7743 18 163 3 8727 43 2 870 10 84 90 643 0 1222 1910 2 514 125 19981 1035 6083 1 3 119 251 20 3279 180 1866 172 123 11 0 237 12 130 10 59 7 0 2 3 30 42 0 22 112 29 31 60 1 8 1 36 3 14 6 0 1 22 12 8 20 282 0 13 36 631 56 20 0 1 11 25 8
0 0 0 0 0 0 0 26160 39 4734 43 1254 4 6034 109 0 684 22 184 364 72 1 307 134 0 525 57 356 106 716 1 300 6 176 6 383 55 642 90 378 102 3 16 8 11 4 6 0 0 0 0 13 2 0 4 16 3 1 12 0 3 0 3 0 3 1 0 0 2 5 0 1 39 1 10 23 79 4 2 0 0 0 1 1
0 0 0 0 0 0 0 0 17348 387 9 607 5 48 359 5 4 0 5 507 5 933 0 9638 15 31 969 820 148 42 4 0 54 33 3 502 27 234 45 138 1 0 104 10 73 11 47 1 0 2 3 20 61 0 17 88 12 126 116 1 38 13 11 4 9 4 1 1 54 11 54 5 415 0 30 35 397 45 41 2 0 3 12 1
0 0 0 0 0 0 0 0 0 54955 27 5919 9 1680 78 0 51 1 5 9926 17 0 48 480 0 69 13 7510 711 29 4 6 8 168 54 2147 22 1444 91 189 16 0 85 3 54 5 130 5 0 1 0 6 173 1 51 93 31 39 396 1 100 0 16 5 1 1 1 0 158 5 2 0 377 0 0 9 617 17 10 0 0 3 11 7
0 0 0 0 0 0 0 0 0 0 15390 100 282 142 13 0 326 1216 1487 8 29 15 30 10 409 2253 347 7 464 27 251 47 2 1962 0 197 2084 2891 10 43 1 231 2 306 10 3 0 0 141 0 11 4 0 0 0 1 0 4 0 94 0 639 4 0 0 1 2 0 1 0 2 1 4 25 94 46 5 1 0 48 0 0 64 1
0 0 0 0 0 0 0 0 0 0 0 37502 24 848 1352 0 23 7 12 12952 4 1 2 754 0 35 12 490 563 13 8 12 3 232 26 1250 10 1200 69 1327 48 1 57 3 15 4 138 1 0 0 0 0 78 0 40 23 15 11 162 1 65 6 4 24 1 0 0 0 66 1 1 1 113 0 2 1 203 1 0 0 1 2 3 7
0 0 0 0 0 0 0 0 0 0 0 0 8218 41 5 0 0 6 3 3 0 35 0 10 930 55 1049 2 85 0 325 10 0 275 0 32 923 300 3 7 0 62 6 545 30 2 1 0 68 0 28 0 0 0 0 0 0 15 0 235 1 2139 2 0 0 0 16 1 0 0 11 0 5 155 327 144 2 0 1 293 0 0 166 0
0 0 0 0 0 0 0 0 0 0 0 0 0 31294 73 4 887 31 195 266 76 5 321 229 3 367 88 466 2227 2772 6 247 32 503 4 583 62 910 121 518 152 2 31 3 23 7 10 2 0 1 1 2 3 0 3 20 3 13 13 0 3 9 10 0 7 1 0 1 3 15 7 3 53 0 6 10 153 10 8 0 0 2 6 2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 9165 0 0 1 1 86 0 25 0 1001 0 7 47 138 37 3 0 22 12 27 0 228 1 86 19 3763 70 0 12 1 1 0 23 0 0 0 0 0 11 1 5 6 2 4 21 0 7 1 0 1 0 0 0 0 10 0 0 0 14 0 1 1 23 2 0 1 0 0 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23990 6 0 1 2 2601 2751 4628 2370 0 13 2249 693 26 29 0 0 6 23 7 1907 947 269 42 19 0 0 118 21 48 14 5 0 0 1 2 20 0 0 1 30 4 6 3 0 0 0 8 0 2245 15 0 4 0 333 375 2118 218 0 9 618 340 20 56 0 0 7 5 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31862 147 3525 6 865 11 4931 80 0 3143 3200 241 390 1442 0 0 34 2353 1 293 1718 2303 15 5 1 0 56 132 43 2 0 0 0 0 24 325 0 0 0 2 2 0 0 1 0 1 5 0 2 53 0 18 0 2 10 22 6 3 192 418 11 1 2 1 0 0 3 2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6564 2346 1 10 0 10 2 1 678 100 3 15 29 7 2 0 106 0 102 874 712 5 0 0 4 4 18 10 0 0 0 1 0 3 5 0 0 0 0 0 0 0 5 0 53 0 0 0 1 4 3 0 0 1 1 1 11 142 88 0 0 0 42 0 0 2 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17581 2 133 1 162 16 1 4235 796 30 130 160 4 0 8 650 1 462 1332 1351 22 3 0 0 22 37 18 6 0 0 0 0 17 46 0 0 0 1 1 1 0 1 0 13 1 0 0 6 4 6 0 0 3 0 3 9 293 209 4 0 1 8 0 0 2 2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43017 1 0 1 1075 0 7 1 3121 241 5 2 2 2 66 22 703 6 390 22 171 6 0 57 1 38 6 121 1 1 1 0 1 203 1 68 77 46 37 423 2 114 0 14 13 0 0 0 1 174 0 1 0 309 0 3 2 534 12 1 0 0 1 6 6
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55788 54 19602 238 0 209 222 7480 149 5447 0 0 61 2093 5 8593 1523 5322 522 120 2 0 35 7 22 6 3 0 0 2 0 6 0 0 0 11 4 3 1 1 0 0 5 1 371 7 0 2 0 215 89 172 132 0 5 53 169 17 69 0 0 1 8 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13980 58 4013 61 41 4014 90 12 7 7 0 4 10 0 172 47 85 2 13 0 14 65 26 31 6 1 0 0 0 6 40 0 0 0 4 0 6 0 2 0 14 1 0 228 3 1 0 0 47 209 206 94 2 56 317 87 11 10 10 0 2 5 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82977 519 0 983 6272 2469 114 2277 0 1 22 1971 34 15154 3837 7054 415 339 18 0 274 60 85 36 5 1 0 0 9 338 0 0 1 24 2 1 4 0 0 0 5 0 645 40 0 1 0 101 200 1736 63 1 41 1597 151 7 23 0 0 1 3 32
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56172 15 107 3724 6640 839 245 2 0 330 333 26 3638 336 1869 329 629 16 1 1130 40 547 88 385 52 2 20 11 55 331 0 153 1035 281 371 734 15 121 7 199 17 313 19 7 9 251 260 270 185 2426 1 52 180 3599 368 397 8 3 75 119 18
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4791 8 2141 1 0 0 12 0 0 119 0 0 12 77 0 0 0 329 1 18 2 0 0 0 18 0 5 0 0 0 0 0 0 1 0 12 0 160 0 0 0 0 0 0 0 0 1 0 0 28 35 28 0 1 0 22 0 0 31 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52282 9797 163 174 189 123 13 1 551 12 2531 5071 4665 73 12 2 24 531 472 449 78 7 0 22 1 248 269 0 0 1 16 9 21 0 36 1 487 12 1 3 152 46 192 0 8 20 15 18 281 4135 3139 14 12 30 245 1 1 29 19
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100096 1435 65 41 452 2 4 490 109 16388 3749 10610 218 111 11 36 2063 609 920 211 29 2 24 1 877 1370 0 0 2 32 11 25 3 52 2 560 26 1 145 572 22 147 0 64 903 1196 73 436 3673 7560 132 6 47 247 1 1 73 147
