13028 1 273 2 1 15 3170 366 29 50 2 8 0 5152 1 1 90 3 16 4 21 1 330 10 0 42 35 53 2480 1276 0 8 2 30 0 39 25 43 3 4 0 0 27 1 14 3 7 1 0 1 1 1 0 0 1 0 1 12 5 0 0 0 1 0 0 1 0 0 1 0 1 0 47 0 0 11 16 3 2 0 0 0 3 0
0 12783 7 0 2 1 8 1 168 2 108 1 537 1 15 118 78 7 37 0 3 860 21 469 1450 162 6858 44 2 1 41 0 3 116 0 458 287 492 6 9 0 559 19 30 15 0 0 0 12 1 41 3 0 0 0 0 0 1 0 7 0 53 0 0 1 4 7 6 0 0 2 7 3 25 84 173 0 0 1 12 0 0 2 0
0 0 40587 4 5 543 1062 1516 5 381 30 22 0 991 5 11 3491 19 134 2 674 1 11072 32 0 4754 7476 302 380 397 2 15 4 436 19 1811 1300 1656 16 41 0 1 336 80 198 19 3 0 0 4 52 396 1 0 1 23 22 1 3 1 0 0 24 0 16 161 4 38 0 12 14 291 46 1 222 818 21 3 12 0 0 0 22 24
0 0 0 27141 16 123 110 48 295 3731 2 2801 1 30 122 0 1 0 0 12062 3 0 4 2202 0 0 8 5196 39 0 0 6 2 32 2 341 3 187 20 345 2 0 43 0 37 5 12 1 0 0 0 0 60 0 9 21 4 65 78 0 8 0 4 3 0 0 0 0 57 0 0 0 123 0 0 2 114 6 0 0 0 1 4 3
0 0 0 0 3326 578 11 8 41 17 0 38 0 2 715 0 2 0 0 13 0 7 1 74 0 2 7 49 4 0 0 34 0 139 0 39 5 33 4 1661 193 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
0 0 0 0 0 29967 2609 4777 65 9966 10 5024 1 228 844 2 58 0 4 198 57 6 229 205 1 95 126 1095 242 39 0 200 18 247 43 719 53 764 68 1741 39 0 60 2 31 7 15 3 0 2 1 9 17 0 1 11 7 29 14 0 1 0 3 0 2 3 0 0 6 0 2 7 79 0 4 21 25 8 3 0 0 2 2 2
0 0 0 0 0 0 62187 2149 150 7937 8 291 1 4903 33 18 113 1 21 96 326 31 1331 1359 1 128 866 21612 1718 7058 0 47 185 492 31 2563 227 1815 136 174 24 0 183 15 86 19 38 6 0 7 4 21 26 0 7 13 10 60 29 0 6 0 24 0 5 7 1 2 12 7 15 28 245 0 11 70 125 28 26 0 0 2 10 11
0 0 0 0 0 0 0 22258 57 2831 7 602 2 5517 21 0 307 3 41 158 83 2 766 88 0 256 166 290 297 295 0 334 8 145 6 406 99 495 41 473 15 0 101 1 52 13 22 4 0 3 2 27 13 0 0 5 18 28 13 0 1 0 21 0 3 2 0 0 13 2 5 13 165 1 10 49 67 18 8 0 0 1 4 0
0 0 0 0 0 0 0 0 15549 212 15 275 34 50 412 6 23 1 17 182 3 1299 12 8476 54 42 580 1132 133 84 5 2 15 59 3 880 130 261 18 314 3 21 74 11 34 8 9 4 0 1 2 0 7 0 6 12 8 134 11 0 3 5 17 1 3 1 0 2 8 2 35 3 164 1 11 19 66 20 11 0 0 0 8 2
0 0 0 0 0 0 0 0 0 52424 28 6551 2 1406 71 4 34 0 5 6187 66 5 213 390 1 48 105 6954 641 53 0 73 17 474 15 2145 64 1887 140 284 57 0 113 5 96 10 24 8 0 2 0 5 118 1 16 27 8 107 123 0 24 0 9 1 0 3 0 0 80 0 5 7 279 0 8 18 211 14 6 0 0 2 3 6
0 0 0 0 0 0 0 0 0 0 18233 18 1029 19 3 16 347 3852 2392 9 84 29 150 18 139 1826 603 12 51 35 365 1 4 2190 0 121 1543 3128 47 2 0 483 6 159 19 1 0 0 75 0 18 2 0 0 0 0 0 2 0 33 0 186 0 0 4 5 9 6 0 1 1 1 1 63 74 100 1 1 3 22 0 0 14 1
0 0 0 0 0 0 0 0 0 0 0 28969 1 301 380 2 5 3 3 7029 4 0 9 1472 0 4 26 1387 265 6 0 67 4 270 4 901 19 919 76 1207 27 0 48 1 32 3 18 2 0 0 0 0 41 0 4 10 8 51 45 0 7 0 5 2 0 0 0 0 26 0 0 1 111 0 1 2 91 9 1 0 0 2 4 2
0 0 0 0 0 0 0 0 0 0 0 0 9645 0 3 1 1 19 9 1 0 114 1 47 1283 255 2461 1 1 0 523 0 0 194 0 10 1055 501 15 5 0 377 0 495 42 0 0 0 143 0 29 1 0 0 0 0 0 2 0 123 0 605 0 0 0 0 16 0 0 0 1 0 1 237 69 122 0 1 0 51 0 0 32 0
0 0 0 0 0 0 0 0 0 0 0 0 0 25346 3 0 314 9 62 89 81 3 837 54 2 201 139 199 3428 857 0 200 3 282 2 231 113 356 14 71 5 0 78 4 43 6 9 3 0 1 3 11 3 0 0 3 5 20 5 0 1 0 16 0 0 1 0 0 3 2 4 7 109 0 8 35 40 11 11 0 0 3 4 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4774 0 2 0 1 95 1 26 4 478 2 2 59 222 14 0 0 29 3 16 2 92 10 34 3 1624 12 1 2 0 1 0 0 1 0 1 0 0 2 0 0 0 1 3 4 0 0 0 1 0 0 0 0 0 2 0 0 0 17 0 0 1 5 1 1 0 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17814 43 4 24 0 1538 1538 3315 1639 3 38 2403 911 6 134 1 0 0 60 14 2136 340 358 30 26 0 1 230 40 167 102 17 0 0 2 7 26 0 0 1 15 2 3 1 2 0 0 3 0 1158 6 0 8 0 297 396 729 78 0 13 271 86 15 210 0 0 2 16 11
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22030 180 3372 0 166 17 2408 89 2 3397 2029 70 564 534 4 9 23 1838 5 561 867 611 10 21 0 0 96 47 61 9 2 0 0 2 87 117 0 0 1 7 7 2 0 1 0 2 9 0 9 62 6 27 0 4 16 30 16 0 205 511 15 3 6 0 0 0 1 2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10543 2968 0 16 2 30 2 1 1473 164 1 19 8 19 0 5 236 0 120 615 1178 41 1 0 3 3 3 5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 14 0 0 0 1 4 0 0 0 0 0 0 2 52 40 0 0 0 3 0 0 2 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20595 0 99 8 226 24 18 5402 709 16 143 98 15 2 13 1057 2 698 1290 1686 30 4 0 1 41 41 47 1 0 0 0 1 49 10 0 0 0 1 0 0 0 2 0 21 0 0 6 7 23 45 0 5 6 3 5 10 295 365 3 3 4 10 0 0 3 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29021 0 0 2 623 0 2 6 1648 82 6 0 16 0 73 2 385 10 266 28 359 13 0 45 0 48 11 29 5 0 3 0 0 76 0 10 14 10 69 58 0 8 0 3 0 0 0 0 0 53 0 0 1 164 0 0 1 137 3 1 0 0 0 4 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45539 34 16487 64 0 66 469 4208 146 6264 0 0 21 2526 38 6839 732 4353 225 159 0 0 126 11 56 42 6 1 0 0 1 8 1 0 0 9 2 0 6 0 0 0 6 0 206 6 0 1 0 133 41 109 65 0 4 53 84 9 181 0 0 3 9 22
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10001 84 3234 168 42 2008 207 1 36 10 1 1 32 1 176 86 110 5 19 0 65 20 7 11 4 1 1 2 0 1 0 0 0 0 1 0 5 1 0 0 13 0 0 34 1 1 2 0 9 41 13 14 6 15 74 15 2 13 3 0 1 3 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74175 96 0 617 5225 1219 758 2839 1 9 25 2563 101 10809 3573 5311 91 371 2 0 438 69 243 123 18 2 0 2 29 291 1 0 1 27 11 4 1 0 0 0 7 0 784 31 4 8 2 241 213 1184 75 2 46 1028 47 10 127 1 0 0 22 92
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36961 67 78 2714 6745 116 72 3 23 34 123 8 1868 212 616 52 648 8 23 595 68 281 87 104 10 0 21 16 42 40 1 20 74 55 271 75 0 8 10 84 3 102 16 0 2 35 56 230 70 763 1 32 201 411 141 185 1 3 13 47 11
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9368 95 4319 8 1 0 31 0 0 87 0 34 260 172 5 2 0 755 2 113 17 0 0 0 62 0 5 1 0 0 0 0 1 0 0 36 0 255 0 0 0 0 5 6 0 0 0 0 0 115 71 158 0 0 1 26 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48822 13981 58 253 83 427 2 6 631 5 2092 3507 3279 62 14 0 9 353 336 350 33 3 0 7 5 191 194 1 0 2 12 16 6 0 45 0 361 10 0 15 196 149 322 0 13 9 63 22 98 1805 2470 9 9 14 108 0 2 28 10
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93317 1551 94 86 1136 2 13 1525 64 7439 3254 6937 76 74 0 83 1335 729 1013 196 23 1 20 19 746 878 1 0 4 71 58 16 3 86 0 867 52 1 402 374 149 469 2 112 532 1570 132 278 2534 7030 72 31 52 196 0 5 73 82
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76032 493 7899 2 36 179 708 39 5570 391 2347 275 531 30 0 632 47 350 70 124 20 2 29 4 24 125 1 25 115 91 299 118 3 16 0 144 2 61 5 1 2 116 55 96 42 945 0 6 86 592 226 298 0 0 13 58 48
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24893 5256 0 1212 2042 2663 1 316 89 1361 43 121 44 2 118 8 52 22 16 4 0 5 2 6 5 0 2 12 19 47 5 0 3 0 22 0 2 0 0 1 5 5 23 4 222 0 6 25 110 44 32 0 0 3 8 5
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42155 0 6 333 3178 12 2082 551 1238 107 58 1 0 347 44 163 61 27 6 1 13 2 11 1 0 3 38 29 31 7 2 0 0 63 0 133 13 3 8 2 137 96 34 415 0 10 30 340 123 433 0 0 11 49 13
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3246 0 0 26 0 8 202 177 2 0 0 17 0 37 6 1 0 0 1 0 8 0 0 0 0 0 0 0 0 14 0 145 0 0 0 0 2 3 0 0 0 0 0 44 34 87 0 0 0 13 0 0 4 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5734 0 1338 0 212 5 636 107 589 1059 0 6 0 1 3 4 0 0 0 0 0 0 0 0 2 0 5 1 0 0 0 2 0 0 0 0 0 1 0 0 0 23 0 0 0 3 2 2 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4117 1214 0 10 8 195 1 2 0 0 8 2 2 0 0 0 0 1 0 0 0 0 1 2 4 1 0 0 0 0 4 0 0 0 0 0 0 0 4 0 21 0 1 2 10 5 10 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30830 2 343 387 6171 396 115 187 433 65 34 48 12 5 2 14 4 32 53 7 1 0 7 3 8 6 2 0 17 11 0 15 9 3 11 8 3 13 46 61 8 84 254 30 15 27 4 1 1 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18836 4068 28 179 397 68 24 0 1093 148 126 534 53 56 0 1 11 44 4 0 1 18 8 0 19 0 4 0 13 0 26 4 2 5 8 61 11 172 41 0 15 194 78 3 7 0 0 1 6 11110
