10637 0 167 2 0 12 1430 228 15 49 12 4 0 4056 1 0 201 16 29 11 22 4 139 6 0 68 26 58 2952 1536 0 4 27 44 0 70 24 144 3 4 1 0 8 1 3 1 1 0 0 0 2 5 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 2 4 6 0 3 7 7 3 1 0 0 0 0 0
0 11727 5 2 1 1 1 3 220 1 104 5 1044 9 8 14 48 8 8 1 5 710 16 270 1261 170 5657 10 11 1 41 2 0 117 0 552 347 676 1 7 0 362 58 62 29 0 0 0 38 0 44 18 0 0 0 0 0 0 0 14 0 80 1 0 2 17 1 7 0 1 12 7 2 6 72 232 1 2 2 23 0 0 1 0
0 0 45896 21 0 167 991 690 37 120 52 10 7 745 2 8 4842 85 132 7 870 18 8519 185 1 6644 10816 831 321 523 11 6 17 100 1 3002 1284 1780 8 43 0 0 522 43 244 19 7 1 0 12 39 452 1 0 1 35 29 5 1 7 3 9 66 1 48 254 6 46 0 11 24 279 73 0 299 1272 50 19 34 2 0 1 13 5
0 0 0 31540 7 261 182 79 612 4904 5 2195 2 75 95 10 10 0 0 14468 0 17 6 2821 0 12 24 4827 160 14 0 5 12 63 9 661 7 340 26 165 1 0 39 1 51 3 53 5 0 1 0 2 96 1 39 53 21 46 185 0 178 0 7 8 3 2 0 0 125 2 7 7 138 0 0 4 188 10 2 0 0 0 12 5
0 0 0 0 2463 176 7 11 16 21 0 49 1 1 391 0 1 0 0 9 0 2 0 36 0 0 2 18 2 1 0 383 1 55 0 17 0 24 0 1233 243 0 1 0 1 0 2 0 0 0 0 0 1 0 1 0 0 0 4 0 6 0 0 0 1 0 0 0 4 0 0 0 2 0 0 0 5 0 0 0 0 0 1 0
0 0 0 0 0 28076 1027 3649 234 10330 44 5353 6 504 951 2 36 4 6 330 17 3 80 182 1 58 27 1377 156 131 1 137 4 139 13 549 21 670 67 1617 135 0 53 0 33 7 26 0 0 1 1 1 49 3 20 53 21 22 76 0 91 0 7 8 2 1 0 0 41 0 1 7 91 0 1 8 108 9 4 0 0 1 11 1
0 0 0 0 0 0 42940 1821 245 5531 19 157 6 4095 54 10 93 8 14 49 53 9 645 247 0 161 135 18183 430 5748 1 8 35 107 14 1009 90 703 47 89 5 0 77 3 51 5 26 3 0 0 1 8 12 1 7 41 14 24 27 1 47 0 6 0 17 4 0 0 16 5 6 58 78 0 4 36 97 8 7 0 0 1 3 1
0 0 0 0 0 0 0 22599 123 2503 61 619 13 5936 32 1 339 36 45 221 35 1 539 81 0 216 86 677 275 935 0 313 3 208 1 833 62 1048 113 906 140 0 119 4 56 16 37 3 1 4 1 9 6 1 6 45 9 50 21 0 29 0 9 2 3 1 0 0 9 11 1 7 137 0 7 23 154 8 24 1 0 0 10 1
0 0 0 0 0 0 0 0 19706 521 15 1006 66 58 222 53 23 2 5 432 64 1854 18 8167 56 48 1071 1278 175 190 18 6 48 70 11 1337 195 491 39 293 1 8 107 14 51 2 20 3 5 7 3 6 41 0 13 42 9 215 51 2 34 12 18 3 33 4 2 1 26 53 116 25 184 0 16 36 160 36 76 5 0 10 13 3
0 0 0 0 0 0 0 0 0 56369 27 4559 3 2855 117 1 24 7 7 7679 5 4 53 261 1 43 29 11297 789 100 0 29 9 338 53 1985 35 1517 101 242 21 0 101 2 62 4 75 1 0 1 1 2 178 5 80 101 34 55 338 1 327 0 15 15 3 0 0 0 194 1 2 9 241 0 2 4 308 14 2 0 1 4 16 13
0 0 0 0 0 0 0 0 0 0 14014 45 984 151 2 1 578 1599 881 8 55 20 101 16 104 1854 213 19 245 34 83 99 12 2288 0 170 1392 2716 28 29 0 337 17 109 7 1 1 0 70 0 8 1 0 0 0 0 0 6 0 18 1 121 0 0 0 2 5 2 1 3 3 1 5 19 48 71 3 2 0 23 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 29246 13 386 806 0 5 10 6 7079 2 8 9 1473 0 17 20 900 296 25 0 35 4 206 23 1383 20 1040 70 1160 21 1 95 1 82 4 97 3 0 0 0 0 153 4 56 75 26 78 261 3 265 0 18 26 0 1 0 0 182 1 3 1 236 0 0 6 288 16 2 1 0 2 17 4
