15181 0 194 4 0 45 2863 690 15 58 1 9 0 4789 1 1 281 0 38 14 31 1 571 13 0 90 24 77 4519 1265 0 0 87 90 0 60 14 164 8 5 3 0 12 1 8 1 0 0 0 0 0 1 0 0 0 0 0 2 2 0 1 0 0 0 1 0 0 0 1 0 0 2 9 0 3 6 9 1 0 0 0 0 0 0
0 8395 23 0 1 1 3 2 473 0 39 1 313 2 7 14 33 0 7 0 1 1244 6 477 1123 96 3711 7 2 2 40 0 0 16 0 59 41 79 0 1 0 285 67 39 68 14 0 0 19 2 55 66 1 0 0 1 0 0 0 6 0 56 1 0 1 26 0 17 0 0 15 9 2 5 108 560 4 0 2 20 0 2 6 0
0 0 47610 10 2 213 1069 1391 15 123 9 12 2 1022 3 3 3835 25 192 12 1194 23 8353 99 3 9850 10045 486 122 244 2 0 6 276 23 2489 435 3072 41 12 1 0 262 32 338 67 7 0 0 1 67 441 0 0 1 25 8 3 2 0 1 1 12 0 11 242 4 67 0 5 46 160 39 7 345 1477 29 3 14 1 0 0 51 35
0 0 0 33468 23 284 133 117 1042 5132 2 1468 0 42 150 2 1 0 0 13773 2 3 6 4596 0 9 27 5822 33 2 0 0 2 40 11 400 0 234 20 149 8 0 74 0 79 3 41 2 0 1 1 0 206 2 45 50 26 26 304 0 56 0 9 10 2 0 0 0 75 0 0 4 190 0 0 9 321 26 3 0 0 2 19 3
0 0 0 0 3655 261 3 4 54 24 0 96 0 0 801 0 0 0 0 22 0 0 0 56 0 2 2 26 1 0 0 296 0 159 0 40 1 10 0 1844 346 0 1 0 2 0 9 0 0 0 0 0 7 0 0 0 2 1 11 0 8 0 0 0 0 0 0 0 1 0 0 0 10 0 0 1 12 1 0 0 0 0 0 0
0 0 0 0 0 29465 1266 6435 132 8513 1 4730 3 303 984 0 40 3 2 613 24 7 90 147 0 84 47 1467 91 46 0 363 5 158 8 777 13 546 87 2341 289 0 41 2 48 1 15 3 0 1 1 6 46 0 14 28 9 10 85 0 20 0 7 7 2 2 0 0 16 0 2 6 69 0 4 17 145 10 2 0 0 2 5 1
0 0 0 0 0 0 52929 2923 286 7807 4 96 2 4978 26 16 169 4 21 38 553 5 1180 426 0 266 241 16239 1513 4764 0 1 128 358 53 2835 244 2303 209 91 15 0 296 12 184 15 23 5 0 5 0 23 15 0 11 26 17 24 51 0 8 0 6 2 14 6 0 3 5 3 3 24 165 0 10 90 328 41 8 0 0 3 15 16
0 0 0 0 0 0 0 29992 148 4263 8 482 7 5456 37 5 400 8 56 331 241 1 997 141 0 563 116 1052 420 694 0 750 19 207 7 985 47 909 104 573 18 0 99 5 74 7 11 5 0 3 5 29 15 1 3 47 6 5 49 0 6 0 3 1 9 10 1 3 12 2 1 15 71 0 23 92 183 21 8 0 0 1 8 2
0 0 0 0 0 0 0 0 21763 755 5 608 17 60 520 15 25 0 6 644 16 2097 18 8887 94 77 1266 1922 83 34 14 4 13 29 2 560 41 253 20 355 9 22 243 18 145 9 19 5 0 15 10 16 62 1 15 78 19 156 82 1 19 7 11 1 46 10 0 5 19 14 17 11 560 4 49 133 616 68 72 6 1 13 30 5
0 0 0 0 0 0 0 0 0 63271 6 7351 4 1342 127 1 26 2 3 10245 15 3 90 579 0 61 73 11109 347 29 0 8 6 292 53 2153 13 1605 205 333 48 0 146 0 186 4 93 5 0 0 1 5 251 0 72 84 51 34 551 2 96 0 16 18 4 1 0 0 129 0 1 8 337 1 0 21 715 33 2 0 0 2 24 13
