11735 0 104 6 0 37 1457 302 37 72 8 20 3 4068 0 3 207 5 13 8 59 2 385 95 0 49 33 84 3099 1896 0 3 30 44 0 27 6 61 2 4 0 0 36 5 16 6 4 2 0 0 0 1 0 0 0 1 0 3 0 0 0 0 3 0 1 0 0 0 0 6 1 2 21 0 0 6 22 12 1 0 0 0 7 1
0 12734 158 1 0 5 6 3 323 2 103 4 382 6 19 34 288 18 73 1 10 1292 60 321 1674 504 5923 9 11 6 24 1 0 92 1 404 161 440 26 7 0 225 101 90 66 7 1 0 0 2 42 57 0 0 0 2 0 0 1 5 0 97 2 0 2 26 1 16 0 2 3 23 4 25 146 306 4 1 4 42 0 0 10 3
0 0 44732 3 0 73 1347 933 27 74 23 7 2 874 2 24 4563 36 98 3 1163 65 8613 160 7 8457 10967 416 132 849 0 1 14 191 11 949 137 975 65 4 0 0 391 53 450 39 6 1 0 9 157 821 1 0 0 36 9 2 0 9 0 2 31 0 24 137 9 27 1 14 35 328 32 4 168 1327 27 16 21 2 0 1 120 23
0 0 0 21731 2 31 63 11 245 1975 1 677 1 29 68 0 1 0 0 11106 0 0 2 2494 0 1 5 4419 59 3 0 2 8 26 25 137 2 98 11 33 3 0 25 2 34 1 34 0 0 2 0 0 191 4 17 34 11 196 225 1 34 1 18 22 0 0 0 0 122 1 0 1 178 0 1 0 236 22 3 0 0 1 20 2
0 0 0 0 2523 329 1 10 59 5 5 14 0 1 457 0 0 0 0 4 0 5 0 42 0 0 4 9 36 2 0 127 0 418 0 16 0 33 2 633 434 2 1 0 2 0 4 0 0 0 0 0 11 1 1 1 1 10 14 0 13 0 0 4 0 0 0 0 15 0 0 0 8 0 0 0 10 2 0 0 0 0 0 0
0 0 0 0 0 29810 1447 5661 323 7221 68 6122 50 412 1595 0 34 6 5 315 17 4 92 112 3 83 20 664 315 53 1 262 5 286 15 597 16 825 134 2900 1032 5 11 2 12 2 34 0 0 0 1 4 27 4 17 10 12 37 36 3 51 0 5 20 0 0 0 0 42 0 1 4 43 0 3 4 54 13 3 0 0 0 5 0
0 0 0 0 0 0 49279 2701 162 7104 26 149 8 5061 26 5 176 7 12 59 773 9 1458 1882 1 394 297 16184 1102 5522 0 2 70 318 22 850 68 845 97 35 15 1 78 5 95 13 7 0 0 4 4 24 16 0 5 29 13 40 61 0 6 0 16 5 7 8 1 1 29 4 14 38 108 1 1 72 119 38 7 0 0 3 29 8
0 0 0 0 0 0 0 27255 114 3528 70 855 53 6694 232 0 470 31 40 225 104 5 927 166 0 409 118 264 654 615 1 82 10 136 8 654 38 679 147 940 129 16 54 7 53 10 17 3 2 1 1 14 5 1 10 20 7 18 18 4 22 0 15 5 2 4 0 1 14 3 2 9 72 0 5 37 63 32 9 2 0 4 18 7
0 0 0 0 0 0 0 0 18029 270 3 933 24 115 735 40 45 6 8 297 32 1298 40 8622 69 44 569 394 193 413 4 10 48 120 26 656 70 318 44 452 18 8 155 10 95 16 66 6 0 8 1 6 59 8 26 57 13 302 61 4 79 4 45 31 15 1 0 0 63 30 31 16 352 7 8 34 226 115 72 4 3 10 48 10
0 0 0 0 0 0 0 0 0 43918 52 5089 20 1081 79 1 24 9 2 8301 12 4 68 610 0 47 25 3675 904 31 3 16 8 312 37 1158 21 922 69 102 38 1 109 5 181 14 47 11 0 11 0 4 139 6 10 121 36 143 287 5 39 2 74 25 2 1 2 0 168 4 1 4 487 0 1 6 487 99 15 0 3 4 71 17
0 0 0 0 0 0 0 0 0 0 16383 78 836 122 17 3 415 3008 1088 10 24 17 74 15 345 1575 553 18 294 9 75 73 7 2802 0 321 1280 2977 40 53 1 644 12 215 33 3 2 0 67 0 7 19 2 1 2 1 1 3 0 17 1 204 0 3 4 2 2 4 0 0 5 12 2 33 59 105 1 1 0 26 0 0 9 5
0 0 0 0 0 0 0 0 0 0 0 29552 49 531 1220 0 9 19 3 8976 0 6 9 1194 2 27 17 620 450 19 2 28 2 175 164 757 12 653 42 308 37 3 17 1 35 4 163 8 3 0 1 0 166 29 63 18 22 220 152 4 254 2 24 94 0 0 0 0 191 0 0 2 151 0 1 0 209 15 1 0 5 0 9 8
